      frame            row_id        type  landmark_index         x         y             z
1653     25        25-face-24        face              24  0.358985  0.367634  4.469208e-02
1654     25        25-face-25        face              25  0.345366  0.364107  6.093382e-02
1655     25        25-face-26        face              26  0.389483  0.358924  3.057149e-02
1656     25        25-face-27        face              27  0.358191  0.334877  3.663661e-02
1657     25        25-face-28        face              28  0.371529  0.334054  3.212450e-02
1658     25        25-face-29        face              29  0.346820  0.338620  4.436451e-02
1659     25        25-face-30        face              30  0.340486  0.344174  5.157125e-02
1660     25        25-face-31        face              31  0.338400  0.373103  6.855416e-02
1661     25        25-face-32        face              32  0.409214  0.519265 -9.839988e-03
1662     25        25-face-33        face              33  0.344188  0.356816  6.422460e-02
1663     25        25-face-34        face              34  0.317090  0.375705  1.407361e-01
1664     25        25-face-35        face              35  0.327363  0.367952  8.765571e-02
1665     25        25-face-36        face              36  0.372474  0.411060  1.087274e-02
1666     25        25-face-37        face              37  0.426720  0.448402 -4.058878e-02
1667     25        25-face-38        face              38  0.431064  0.459230 -3.586435e-02
1668     25        25-face-39        face              39  0.411893  0.454950 -2.758916e-02
1669     25        25-face-40        face              40  0.402588  0.461398 -1.442109e-02
1670     25        25-face-41        face              41  0.419112  0.461663 -2.605654e-02
1671     25        25-face-42        face              42  0.409688  0.464675 -1.428568e-02
1672     25        25-face-43        face              43  0.390733  0.483895  4.810662e-03
1673     25        25-face-44        face              44  0.409953  0.405308 -6.752563e-02
1674     25        25-face-45        face              45  0.405512  0.394408 -6.936015e-02
1675     25        25-face-46        face              46  0.325580  0.339481  6.340050e-02
1676     25        25-face-47        face              47  0.393223  0.379600  8.088029e-03
1677     25        25-face-48        face              48  0.387788  0.410284 -2.554600e-02
1678     25        25-face-49        face              49  0.386828  0.405054 -2.023761e-02
1679     25        25-face-50        face              50  0.341238  0.416154  4.063845e-02
1680     25        25-face-51        face              51  0.406583  0.381591 -5.829649e-02
1681     25        25-face-52        face              52  0.346932  0.323344  3.143791e-02
1682     25        25-face-53        face              53  0.333135  0.329724  4.753740e-02
1683     25        25-face-54        face              54  0.316495  0.302964  1.194340e-01
1684     25        25-face-55        face              55  0.395577  0.324459  2.400335e-03
1685     25        25-face-56        face              56  0.383717  0.336623  3.219936e-02
1686     25        25-face-57        face              57  0.379237  0.474322  1.412770e-02
1687     25        25-face-58        face              58  0.354648  0.482740  1.485041e-01
1688     25        25-face-59        face              59  0.399689  0.415701 -2.480091e-02
1689     25        25-face-60        face              60  0.410423  0.418095 -3.185314e-02
1690     25        25-face-61        face              61  0.392863  0.471146  1.018927e-02
1691     25        25-face-62        face              62  0.396139  0.470300  4.288363e-03
1692     25        25-face-63        face              63  0.327524  0.324318  5.762916e-02
1693     25        25-face-64        face              64  0.390443  0.416684 -1.959893e-02
1694     25        25-face-65        face              65  0.367051  0.320955  1.618020e-02
1695     25        25-face-66        face              66  0.363185  0.312699  1.596584e-02
1696     25        25-face-67        face              67  0.349099  0.268312  5.635884e-02
1697     25        25-face-68        face              68  0.320231  0.311221  8.428062e-02
1698     25        25-face-69        face              69  0.356103  0.287973  3.554288e-02
1699     25        25-face-70        face              70  0.319877  0.336471  7.838598e-02
1700     25        25-face-71        face              71  0.314968  0.330119  1.101290e-01
1701     25        25-face-72        face              72  0.428572  0.454479 -3.958788e-02
1702     25        25-face-73        face              73  0.415489  0.458682 -2.754020e-02
1703     25        25-face-74        face              74  0.405979  0.463154 -1.570459e-02
1704     25        25-face-75        face              75  0.403821  0.417924 -2.406925e-02
1705     25        25-face-76        face              76  0.394552  0.470730  6.868683e-03
1706     25        25-face-77        face              77  0.401049  0.470896 -5.567980e-03
1707     25        25-face-78        face              78  0.397924  0.469832  3.327752e-03
1708     25        25-face-79        face              79  0.401464  0.408950 -4.263668e-02
1709     25        25-face-80        face              80  0.412656  0.465571 -1.291491e-02
1710     25        25-face-81        face              81  0.421952  0.463407 -2.167912e-02
1711     25        25-face-82        face              82  0.433368  0.461966 -3.036676e-02
1712     25        25-face-83        face              83  0.432002  0.496597 -3.066094e-02
1713     25        25-face-84        face              84  0.432988  0.478144 -3.949319e-02
1714     25        25-face-85        face              85  0.432265  0.471774 -3.903374e-02
1715     25        25-face-86        face              86  0.432424  0.466381 -3.457366e-02
1716     25        25-face-87        face              87  0.433405  0.462139 -3.191263e-02
1717     25        25-face-88        face              88  0.412593  0.465616 -1.404107e-02
1718     25        25-face-89        face              89  0.410473  0.467975 -1.699207e-02
1719     25        25-face-90        face              90  0.408253  0.471119 -1.957540e-02
1720     25        25-face-91        face              91  0.406703  0.474968 -1.696574e-02
1721     25        25-face-92        face              92  0.385558  0.450704 -5.882565e-03
1722     25        25-face-93        face              93  0.335053  0.429476  1.844535e-01
1723     25        25-face-94        face              94  0.426701  0.415591 -4.951645e-02
1724     25        25-face-95        face              95  0.405675  0.467631 -3.952903e-03
1725     25        25-face-96        face              96  0.403427  0.469138 -5.819789e-03
1726     25        25-face-97        face              97  0.414465  0.422286 -3.423209e-02
1727     25        25-face-98        face              98  0.398191  0.423753 -1.420101e-02
1728     25        25-face-99        face              99  0.412578  0.420184 -3.326482e-02
1729     25       25-face-100        face             100  0.382098  0.388384  1.531314e-02
1730     25       25-face-101        face             101  0.364338  0.398766  2.368388e-02
1731     25       25-face-102        face             102  0.387592  0.411374 -1.333462e-02
1732     25       25-face-103        face             103  0.328073  0.283675  8.739061e-02
1733     25       25-face-104        face             104  0.333742  0.296896  5.992403e-02
1734     25       25-face-105        face             105  0.342204  0.315855  3.757193e-02
1735     25       25-face-106        face             106  0.402151  0.489261 -7.174473e-03
1736     25       25-face-107        face             107  0.388488  0.310857  6.900199e-04
1737     25       25-face-108        face             108  0.382082  0.282683  1.680773e-02
1738     25       25-face-109        face             109  0.375740  0.258381  3.205206e-02
1739     25       25-face-110        face             110  0.350522  0.367162  5.352638e-02
1740     25       25-face-111        face             111  0.329577  0.383084  7.848464e-02
1741     25       25-face-112        face             112  0.395278  0.354631  3.132872e-02
1742     25       25-face-113        face             113  0.332591  0.351680  6.700822e-02
1743     25       25-face-114        face             114  0.399816  0.370586  1.867306e-03
1744     25       25-face-115        face             115  0.391627  0.403267 -3.989188e-02
1745     25       25-face-116        face             116  0.319627  0.394188  9.605034e-02
1746     25       25-face-117        face             117  0.336028  0.389536  6.278488e-02
1747     25       25-face-118        face             118  0.348984  0.391016  4.458458e-02
1748     25       25-face-119        face             119  0.369351  0.385435  3.176623e-02
1749     25       25-face-120        face             120  0.384115  0.377996  2.421496e-02
1750     25       25-face-121        face             121  0.394622  0.370427  1.748212e-02
1751     25       25-face-122        face             122  0.410242  0.352211 -1.473652e-02
1752     25       25-face-123        face             123  0.322658  0.417498  8.773959e-02
1753     25       25-face-124        face             124  0.325466  0.352585  7.719701e-02
1754     25       25-face-125        face             125  0.417807  0.411960 -6.271377e-02
1755     25       25-face-126        face             126  0.393153  0.389335 -3.486694e-05
1756     25       25-face-127        face             127  0.323343  0.377647  1.871937e-01
1757     25       25-face-128        face             128  0.401808  0.362552  1.401603e-02
1758     25       25-face-129        face             129  0.389235  0.413303 -2.943042e-04
1759     25       25-face-130        face             130  0.340314  0.358211  6.792146e-02
1760     25       25-face-131        face             131  0.391358  0.397028 -3.353165e-02
1761     25       25-face-132        face             132  0.343522  0.455988  1.705866e-01
1762     25       25-face-133        face             133  0.395556  0.350503  3.623954e-02
1763     25       25-face-134        face             134  0.398229  0.387944 -4.801452e-02
1764     25       25-face-135        face             135  0.367269  0.501673  6.278650e-02
1765     25       25-face-136        face             136  0.377774  0.515295  8.429457e-02
1766     25       25-face-137        face             137  0.323660  0.424182  1.376294e-01
1767     25       25-face-138        face             138  0.353606  0.489445  8.821689e-02
1768     25       25-face-139        face             139  0.315759  0.351481  1.301035e-01
1769     25       25-face-140        face             140  0.411057  0.530837 -3.853540e-03
1770     25       25-face-141        face             141  0.422068  0.415771 -4.733557e-02
1771     25       25-face-142        face             142  0.385234  0.399951  5.995152e-03
1772     25       25-face-143        face             143  0.321111  0.371976  1.044665e-01
1773     25       25-face-144        face             144  0.358412  0.360830  4.624122e-02
1774     25       25-face-145        face             145  0.367863  0.360134  4.001447e-02
1775     25       25-face-146        face             146  0.398908  0.473142 -2.432587e-03
1776     25       25-face-147        face             147  0.329655  0.440361  8.547024e-02
1777     25       25-face-148        face             148  0.436653  0.544631 -1.020469e-02
1778     25       25-face-149        face             149  0.405704  0.533955  3.285769e-02
1779     25       25-face-150        face             150  0.393133  0.526530  5.598993e-02
1780     25       25-face-151        face             151  0.414378  0.278263  3.594013e-03
1781     25       25-face-152        face             152  0.462204  0.545224 -2.269829e-02
1782     25       25-face-153        face             153  0.377424  0.357888  3.615819e-02
1783     25       25-face-154        face             154  0.386299  0.354580  3.538883e-02
1784     25       25-face-155        face             155  0.392364  0.352300  3.680749e-02
1785     25       25-face-156        face             156  0.319633  0.352403  9.395019e-02
1786     25       25-face-157        face             157  0.384293  0.344934  3.563563e-02
1787     25       25-face-158        face             158  0.374018  0.343615  3.632681e-02
1788     25       25-face-159        face             159  0.363776  0.344327  4.021965e-02
1789     25       25-face-160        face             160  0.354130  0.347468  4.632028e-02
1790     25       25-face-161        face             161  0.348789  0.351279  5.205483e-02
1791     25       25-face-162        face             162  0.316346  0.349293  1.707511e-01
1792     25       25-face-163        face             163  0.352245  0.360177  5.281365e-02
1793     25       25-face-164        face             164  0.431907  0.430966 -4.088417e-02
1794     25       25-face-165        face             165  0.394585  0.441651 -1.583817e-02
1795     25       25-face-166        face             166  0.398169  0.413049 -2.917572e-02
1796     25       25-face-167        face             167  0.415065  0.433848 -3.497755e-02
1797     25       25-face-168        face             168  0.422400  0.335789 -1.153855e-02
1798     25       25-face-169        face             169  0.382519  0.513712  4.008219e-02
1799     25       25-face-170        face             170  0.396387  0.522295  1.843049e-02
1800     25       25-face-171        face             171  0.430928  0.536470 -2.534994e-02
1801     25       25-face-172        face             172  0.366039  0.502355  1.177366e-01
1802     25       25-face-173        face             173  0.391722  0.347982  3.618539e-02
1803     25       25-face-174        face             174  0.403448  0.370013 -1.968900e-02
1804     25       25-face-175        face             175  0.457623  0.536451 -3.703199e-02
1805     25       25-face-176        face             176  0.419138  0.540257  9.220314e-03
1806     25       25-face-177        face             177  0.331686  0.448834  1.284134e-01
1807     25       25-face-178        face             178  0.421947  0.463538 -2.307353e-02
1808     25       25-face-179        face             179  0.419914  0.467047 -2.598108e-02
1809     25       25-face-180        face             180  0.418747  0.471497 -2.910054e-02
1810     25       25-face-181        face             181  0.418439  0.477196 -2.810488e-02
1811     25       25-face-182        face             182  0.415477  0.493705 -1.956860e-02
1812     25       25-face-183        face             183  0.402405  0.467625 -3.749806e-03
1813     25       25-face-184        face             184  0.399106  0.467328 -2.281577e-03
1814     25       25-face-185        face             185  0.396348  0.466679 -9.542773e-04
1815     25       25-face-186        face             186  0.379952  0.462010  5.967902e-03
1816     25       25-face-187        face             187  0.339534  0.442931  5.179192e-02
1817     25       25-face-188        face             188  0.405136  0.360537 -5.459547e-03
1818     25       25-face-189        face             189  0.400905  0.340945  2.346496e-02
1819     25       25-face-190        face             190  0.395110  0.343267  3.218447e-02
1820     25       25-face-191        face             191  0.405804  0.467649 -3.235609e-03
1821     25       25-face-192        face             192  0.348569  0.471562  6.551778e-02
1822     25       25-face-193        face             193  0.408404  0.338763  2.627277e-03
1823     25       25-face-194        face             194  0.412135  0.506699 -1.423400e-02
1824     25       25-face-195        face             195  0.419244  0.368027 -5.170784e-02
1825     25       25-face-196        face             196  0.409333  0.362207 -3.051259e-02
1826     25       25-face-197        face             197  0.420336  0.358067 -3.695439e-02
1827     25       25-face-198        face             198  0.396695  0.388466 -2.053438e-02
1828     25       25-face-199        face             199  0.453836  0.524388 -4.216810e-02
1829     25       25-face-200        face             200  0.450965  0.509466 -3.935918e-02
1830     25       25-face-201        face             201  0.430134  0.510418 -3.068933e-02
1831     25       25-face-202        face             202  0.383243  0.490598  1.380214e-02
1832     25       25-face-203        face             203  0.381974  0.424595  4.339269e-03
1833     25       25-face-204        face             204  0.397373  0.500360  7.596867e-05
1834     25       25-face-205        face             205  0.356763  0.427515  1.866651e-02
1835     25       25-face-206        face             206  0.373233  0.438213  8.173006e-03
1836     25       25-face-207        face             207  0.352627  0.448500  2.906908e-02
1837     25       25-face-208        face             208  0.428671  0.524953 -3.051144e-02
1838     25       25-face-209        face             209  0.392141  0.396914 -1.030556e-02
1839     25       25-face-210        face             210  0.379039  0.500415  2.690729e-02
1840     25       25-face-211        face             211  0.394416  0.510444  9.152775e-03
1841     25       25-face-212        face             212  0.370382  0.477619  2.307362e-02
1842     25       25-face-213        face             213  0.338018  0.459774  8.398368e-02
1843     25       25-face-214        face             214  0.361231  0.481335  3.990010e-02
1844     25       25-face-215        face             215  0.341077  0.470948  1.152273e-01
1845     25       25-face-216        face             216  0.368125  0.455641  1.518894e-02
1846     25       25-face-217        face             217  0.398694  0.379507 -9.064328e-03
1847     25       25-face-218        face             218  0.396498  0.407270 -4.412591e-02
1848     25       25-face-219        face             219  0.392255  0.413095 -2.951062e-02
1849     25       25-face-220        face             220  0.397556  0.397937 -5.453164e-02
1850     25       25-face-221        face             221  0.389881  0.332923  2.420147e-02
1851     25       25-face-222        face             222  0.369916  0.329281  2.779675e-02
1852     25       25-face-223        face             223  0.353294  0.330523  3.377889e-02
1853     25       25-face-224        face             224  0.340724  0.335029  4.388202e-02
1854     25       25-face-225        face             225  0.333646  0.341972  5.512571e-02
1855     25       25-face-226        face             226  0.334728  0.362916  7.507376e-02
1856     25       25-face-227        face             227  0.318705  0.400023  1.409448e-01
1857     25       25-face-228        face             228  0.343902  0.376666  5.911914e-02
1858     25       25-face-229        face             229  0.354650  0.377824  4.659941e-02
1859     25       25-face-230        face             230  0.369048  0.375293  3.625447e-02
1860     25       25-face-231        face             231  0.382678  0.370249  2.954155e-02
1861     25       25-face-232        face             232  0.392894  0.364348  2.556819e-02
1862     25       25-face-233        face             233  0.399611  0.359070  2.289618e-02
1863     25       25-face-234        face             234  0.329958  0.403686  1.911578e-01
1864     25       25-face-235        face             235  0.394726  0.417178 -2.373601e-02
1865     25       25-face-236        face             236  0.401765  0.378632 -3.186408e-02
1866     25       25-face-237        face             237  0.402911  0.405426 -5.787522e-02
1867     25       25-face-238        face             238  0.413532  0.411536 -5.610326e-02
1868     25       25-face-239        face             239  0.405763  0.408285 -5.160187e-02
1869     25       25-face-240        face             240  0.400285  0.420872 -2.175900e-02
1870     25       25-face-241        face             241  0.414693  0.411907 -6.040923e-02
1871     25       25-face-242        face             242  0.418706  0.415666 -4.614077e-02
1872     25       25-face-243        face             243  0.399000  0.350139  3.182895e-02
1873     25       25-face-244        face             244  0.404351  0.351750  2.048699e-02
1874     25       25-face-245        face             245  0.406567  0.352682  8.901231e-03
1875     25       25-face-246        face             246  0.346069  0.354178  5.746449e-02
1876     25       25-face-247        face             247  0.337734  0.350695  6.030249e-02
1877     25       25-face-248        face             248  0.431863  0.368886 -5.133249e-02
1878     25       25-face-249        face             249  0.535295  0.338927  5.986702e-04
1879     25       25-face-250        face             250  0.439219  0.411900 -5.125660e-02
1880     25       25-face-251        face             251  0.591092  0.293343  5.593749e-02
1881     25       25-face-252        face             252  0.495068  0.351393 -4.280710e-03
1882     25       25-face-253        face             253  0.510336  0.351567 -7.086628e-03
1883     25       25-face-254        face             254  0.524460  0.350146 -6.735914e-03
1884     25       25-face-255        face             255  0.542708  0.343010  1.796472e-04
1885     25       25-face-256        face             256  0.481228  0.349149  1.304484e-03
1886     25       25-face-257        face             257  0.508490  0.316409 -1.024932e-02
1887     25       25-face-258        face             258  0.491368  0.319276 -5.033111e-03
1888     25       25-face-259        face             259  0.525292  0.316952 -9.760442e-03
1889     25       25-face-260        face             260  0.537201  0.320847 -6.942407e-03
1890     25       25-face-261        face             261  0.556270  0.349645  3.615540e-03
1891     25       25-face-262        face             262  0.509155  0.513056 -3.633891e-02
1892     25       25-face-263        face             263  0.540178  0.335516  3.986342e-03
1893     25       25-face-264        face             264  0.604205  0.344576  5.214857e-02
1894     25       25-face-265        face             265  0.571879  0.340975  1.455391e-02
1895     25       25-face-266        face             266  0.505737  0.398037 -2.651853e-02
1896     25       25-face-267        face             267  0.460662  0.445504 -5.060385e-02
1897     25       25-face-268        face             268  0.461078  0.456699 -4.502457e-02
1898     25       25-face-269        face             269  0.479735  0.449415 -4.815758e-02
1899     25       25-face-270        face             270  0.493038  0.454019 -4.248836e-02
1900     25       25-face-271        face             271  0.475663  0.456993 -4.393711e-02
1901     25       25-face-272        face             272  0.487790  0.458319 -3.791655e-02
1902     25       25-face-273        face             273  0.516013  0.473719 -3.071506e-02
1903     25       25-face-274        face             274  0.431666  0.402971 -7.268301e-02
1904     25       25-face-275        face             275  0.431287  0.391645 -7.556697e-02
1905     25       25-face-276        face             276  0.555151  0.310895 -5.725706e-03
1906     25       25-face-277        face             277  0.474151  0.371038 -1.650090e-02
1907     25       25-face-278        face             278  0.473557  0.401713 -4.908456e-02
1908     25       25-face-279        face             279  0.475647  0.396337 -4.452644e-02
1909     25       25-face-280        face             280  0.551964  0.395426 -2.033941e-02
1910     25       25-face-281        face             281  0.431281  0.378965 -6.622444e-02
1911     25       25-face-282        face             282  0.514628  0.300509 -1.652072e-02
1912     25       25-face-283        face             283  0.537635  0.303051 -1.249738e-02
1913     25       25-face-284        face             284  0.567952  0.271961  3.839738e-02
1914     25       25-face-285        face             285  0.449793  0.316688 -1.348606e-02
1915     25       25-face-286        face             286  0.477468  0.325481  1.748596e-03
1916     25       25-face-287        face             287  0.525197  0.461877 -2.851562e-02
1917     25       25-face-288        face             288  0.615626  0.459928  6.493797e-02
1918     25       25-face-289        face             289  0.464112  0.409138 -4.211218e-02
1919     25       25-face-290        face             290  0.452632  0.413981 -4.046370e-02
1920     25       25-face-291        face             291  0.509931  0.461629 -2.687916e-02
1921     25       25-face-292        face             292  0.506395  0.461369 -2.845798e-02
1922     25       25-face-293        face             293  0.544241  0.295821 -6.410657e-03
1923     25       25-face-294        face             294  0.477057  0.408303 -4.263957e-02
1924     25       25-face-295        face             295  0.485746  0.304312 -1.697643e-02
1925     25       25-face-296        face             296  0.486146  0.295117 -1.824465e-02
1926     25       25-face-297        face             297  0.494833  0.248198  9.515149e-03
1927     25       25-face-298        face             298  0.554290  0.282419  1.383867e-02
1928     25       25-face-299        face             299  0.486240  0.270387 -3.888360e-03
1929     25       25-face-300        face             300  0.563171  0.306481  4.498441e-03
1930     25       25-face-301        face             301  0.577151  0.299379  3.021637e-02
1931     25       25-face-302        face             302  0.461211  0.451674 -4.953741e-02
1932     25       25-face-303        face             303  0.477651  0.453588 -4.687567e-02
1933     25       25-face-304        face             304  0.490433  0.456239 -4.133291e-02
1934     25       25-face-305        face             305  0.461403  0.412251 -3.824754e-02
1935     25       25-face-306        face             306  0.508090  0.461520 -2.750271e-02
1936     25       25-face-307        face             307  0.500390  0.462806 -3.477893e-02
1937     25       25-face-308        face             308  0.504411  0.461207 -2.846084e-02
1938     25       25-face-309        face             309  0.452516  0.403396 -5.859918e-02
1939     25       25-face-310        face             310  0.485744  0.459560 -3.535933e-02
1940     25       25-face-311        face             311  0.473966  0.459054 -3.846996e-02
1941     25       25-face-312        face             312  0.460711  0.459661 -3.985507e-02
1942     25       25-face-313        face             313  0.467698  0.494199 -3.973741e-02
1943     25       25-face-314        face             314  0.466242  0.475534 -4.944341e-02
1944     25       25-face-315        face             315  0.464368  0.469167 -4.934076e-02
1945     25       25-face-316        face             316  0.462561  0.463838 -4.481880e-02
1946     25       25-face-317        face             317  0.460666  0.459821 -4.157780e-02
1947     25       25-face-318        face             318  0.485671  0.459586 -3.652342e-02
1948     25       25-face-319        face             319  0.488436  0.461555 -3.954909e-02
1949     25       25-face-320        face             320  0.491545  0.464366 -4.296710e-02
1950     25       25-face-321        face             321  0.494499  0.467912 -4.211489e-02
1951     25       25-face-322        face             322  0.499612  0.440686 -3.832595e-02
1952     25       25-face-323        face             323  0.624368  0.400486  9.227581e-02
1953     25       25-face-324        face             324  0.494821  0.460372 -3.190551e-02
1954     25       25-face-325        face             325  0.497371  0.461452 -3.397596e-02
1955     25       25-face-326        face             326  0.448911  0.419193 -4.274424e-02
1956     25       25-face-327        face             327  0.474233  0.416885 -3.256286e-02
1957     25       25-face-328        face             328  0.450621  0.416661 -4.156050e-02
1958     25       25-face-329        face             329  0.490976  0.377081 -1.714168e-02
1959     25       25-face-330        face             330  0.514987  0.383399 -1.979855e-02
1960     25       25-face-331        face             331  0.480414  0.402499 -3.836074e-02
1961     25       25-face-332        face             332  0.536434  0.256384  2.102546e-02
1962     25       25-face-333        face             333  0.524721  0.272174  2.883238e-03
1963     25       25-face-334        face             334  0.517752  0.291644 -1.358269e-02
1964     25       25-face-335        face             335  0.502843  0.481596 -3.644984e-02
1965     25       25-face-336        face             336  0.451162  0.301382 -1.648572e-02
1966     25       25-face-337        face             337  0.451103  0.273227 -3.784387e-03
1967     25       25-face-338        face             338  0.454573  0.247182  8.309908e-03
1968     25       25-face-339        face             339  0.536278  0.347523 -3.732127e-03
1969     25       25-face-340        face             340  0.574390  0.356987  6.346862e-03
1970     25       25-face-341        face             341  0.471466  0.346673  5.180727e-03
1971     25       25-face-342        face             342  0.553350  0.325962  4.061855e-04
1972     25       25-face-343        face             343  0.461638  0.363802 -1.782732e-02
1973     25       25-face-344        face             344  0.460610  0.396101 -5.884532e-02
1974     25       25-face-345        face             345  0.590574  0.365731  1.465898e-02
1975     25       25-face-346        face             346  0.564960  0.365141 -5.175921e-03
1976     25       25-face-347        face             347  0.545380  0.370130 -1.312690e-02
1977     25       25-face-348        face             348  0.515819  0.370175 -1.235077e-02
1978     25       25-face-349        face             349  0.493616  0.366681 -9.513021e-03
1979     25       25-face-350        face             350  0.476081  0.362092 -7.974961e-03
1980     25       25-face-351        face             351  0.436056  0.349128 -2.304437e-02
1981     25       25-face-352        face             352  0.591489  0.390778  6.673561e-03
1982     25       25-face-353        face             353  0.564616  0.324690  4.360362e-03
1983     25       25-face-354        face             354  0.430227  0.410613 -6.688337e-02
1984     25       25-face-355        face             355  0.472889  0.381288 -2.395400e-02
1985     25       25-face-356        face             356  0.616742  0.346021  9.180535e-02
1986     25       25-face-357        face             357  0.462315  0.356323 -5.999834e-03
1987     25       25-face-358        face             358  0.484155  0.404393 -2.527453e-02
1988     25       25-face-359        face             359  0.547279  0.335481  4.900780e-03
1989     25       25-face-360        face             360  0.462707  0.389837 -5.281263e-02
1990     25       25-face-361        face             361  0.622642  0.429619  8.202461e-02
1991     25       25-face-362        face             362  0.470128  0.342719  8.951067e-03
1992     25       25-face-363        face             363  0.446436  0.382978 -6.203512e-02
1993     25       25-face-364        face             364  0.575741  0.486124  2.434184e-03
1994     25       25-face-365        face             365  0.581805  0.501384  2.124215e-02
1995     25       25-face-366        face             366  0.612559  0.395284  4.921277e-02
1996     25       25-face-367        face             367  0.594048  0.469578  1.708937e-02
1997     25       25-face-368        face             368  0.591184  0.320516  4.509009e-02
1998     25       25-face-369        face             369  0.515017  0.525120 -3.244431e-02
1999     25       25-face-370        face             370  0.431871  0.414683 -4.986530e-02
2000     25       25-face-371        face             371  0.487688  0.389804 -2.341732e-02
2001     25       25-face-372        face             372  0.585714  0.343414  2.416737e-02
2002     25       25-face-373        face             373  0.521716  0.343403 -4.115627e-03
2003     25       25-face-374        face             374  0.509305  0.344893 -4.589136e-03
2004     25       25-face-375        face             375  0.503422  0.464628 -3.378228e-02
2005     25       25-face-376        face             376  0.593002  0.415364  7.202186e-03
2006     25       25-face-377        face             377  0.491284  0.542239 -2.646691e-02
2007     25       25-face-378        face             378  0.538123  0.527283 -8.066381e-03
2008     25       25-face-379        face             379  0.558483  0.517034  4.647287e-03
2009     25       25-face-380        face             380  0.496439  0.344838 -1.779094e-03
2010     25       25-face-381        face             381  0.483834  0.343893  2.942387e-03
2011     25       25-face-382        face             382  0.475075  0.343573  7.640142e-03
2012     25       25-face-383        face             383  0.574873  0.322922  1.565414e-02
2013     25       25-face-384        face             384  0.482967  0.334824  1.890804e-03
2014     25       25-face-385        face             385  0.495510  0.331114 -2.823586e-03
2015     25       25-face-386        face             386  0.508034  0.329508 -5.423040e-03
2016     25       25-face-387        face             387  0.521281  0.330007 -5.602162e-03
2017     25       25-face-388        face             388  0.530123  0.331956 -3.433671e-03
2018     25       25-face-389        face             389  0.605802  0.316920  7.683390e-02
2019     25       25-face-390        face             390  0.529808  0.341176 -1.934641e-03
2020     25       25-face-391        face             391  0.483014  0.433898 -4.045311e-02
2021     25       25-face-392        face             392  0.462626  0.406269 -4.577624e-02
2022     25       25-face-393        face             393  0.451906  0.430592 -4.525224e-02
2023     25       25-face-394        face             394  0.556581  0.502043 -8.753123e-03
2024     25       25-face-395        face             395  0.536971  0.513956 -2.012065e-02
2025     25       25-face-396        face             396  0.488245  0.533345 -4.089883e-02
2026     25       25-face-397        face             397  0.600991  0.483735  4.306447e-02
2027     25       25-face-398        face             398  0.473963  0.339482  6.118503e-03
2028     25       25-face-399        face             399  0.447139  0.365277 -3.306772e-02
2029     25       25-face-400        face             400  0.515760  0.535807 -2.105504e-02
2030     25       25-face-401        face             401  0.612053  0.422184  4.349907e-02
2031     25       25-face-402        face             402  0.473940  0.459148 -3.998616e-02
2032     25       25-face-403        face             403  0.476748  0.462294 -4.360381e-02
2033     25       25-face-404        face             404  0.479296  0.466552 -4.765209e-02
2034     25       25-face-405        face             405  0.481752  0.472158 -4.752080e-02
2035     25       25-face-406        face             406  0.486941  0.488508 -4.090997e-02
2036     25       25-face-407        face             407  0.497932  0.459807 -3.292619e-02
2037     25       25-face-408        face             408  0.500666  0.458977 -3.418477e-02
2038     25       25-face-409        face             409  0.503134  0.457908 -3.494594e-02
2039     25       25-face-410        face             410  0.514414  0.450296 -3.391436e-02
2040     25       25-face-411        face             411  0.569853  0.421485 -1.420758e-02
2041     25       25-face-412        face             412  0.448514  0.355596 -1.924233e-02
2042     25       25-face-413        face             413  0.456077  0.334807  5.341862e-03
2043     25       25-face-414        face             414  0.466159  0.335516  6.564086e-03
2044     25       25-face-415        face             415  0.494927  0.460408 -3.128296e-02
2045     25       25-face-416        face             416  0.579867  0.451367 -1.457977e-03
2046     25       25-face-417        face             417  0.441348  0.334999 -8.202849e-03
2047     25       25-face-418        face             418  0.499268  0.500965 -3.757742e-02
2048     25       25-face-419        face             419  0.434003  0.359421 -3.764757e-02
2049     25       25-face-420        face             420  0.460310  0.382131 -3.823068e-02
2050     25       25-face-421        face             421  0.475682  0.507501 -4.174504e-02
2051     25       25-face-422        face             422  0.531488  0.479041 -2.697816e-02
2052     25       25-face-423        face             423  0.497968  0.413828 -2.681424e-02
2053     25       25-face-424        face             424  0.517429  0.491876 -3.227635e-02
2054     25       25-face-425        face             425  0.531123  0.410910 -2.897149e-02
2055     25       25-face-426        face             426  0.513400  0.425393 -3.043033e-02
2056     25       25-face-427        face             427  0.549306  0.430608 -2.538297e-02
2057     25       25-face-428        face             428  0.483186  0.521628 -4.510244e-02
2058     25       25-face-429        face             429  0.472823  0.388947 -3.254047e-02
2059     25       25-face-430        face             430  0.547192  0.488107 -1.948261e-02
2060     25       25-face-431        face             431  0.528697  0.501562 -2.651364e-02
2061     25       25-face-432        face             432  0.540512  0.463353 -2.585704e-02
2062     25       25-face-433        face             433  0.593406  0.436456  9.174375e-03
2063     25       25-face-434        face             434  0.561075  0.464889 -1.643226e-02
2064     25       25-face-435        face             435  0.607913  0.446934  3.434626e-02
2065     25       25-face-436        face             436  0.529250  0.441334 -3.006484e-02
2066     25       25-face-437        face             437  0.459991  0.373168 -2.808593e-02
2067     25       25-face-438        face             438  0.456162  0.400919 -6.136884e-02
2068     25       25-face-439        face             439  0.468843  0.405334 -4.947128e-02
